-1.827622581150000095e+09,-1.815918667779999971e+09,-1.670773653289999962e+09,-1.535394593440000057e+09,-1.632233273019999981e+09,-1.593094203380000114e+09,-1.361810131799999952e+09,-1.203575033380000114e+09,-1.201879504400000095e+09,-1.031958123250000000e+09,-9.841852205700000525e+08,-8.822594112599999905e+08,-9.123407514400000572e+08,-7.900985256299999952e+08,-7.437067649800000191e+08,-7.955354232300000191e+08,-6.567924806299999952e+08,-6.813961278300000429e+08,-6.751664173400000334e+08,-6.015225298899999857e+08,-6.389111608600000143e+08,-5.631896716100000143e+08,-6.589856422599999905e+08,-6.974112189700000286e+08,-6.136094611599999666e+08,-6.681133109600000381e+08,-5.757314317200000286e+08,-5.840014419500000477e+08,-6.645605176000000238e+08,-6.535701015000000000e+08,-5.737041115800000429e+08,-5.900892345700000525e+08,-5.888781562200000286e+08,-5.858759003300000429e+08,-5.473965128200000525e+08,-5.921909899700000286e+08,-5.889669502999999523e+08,-6.592895345900000334e+08,-5.564221052000000477e+08,-6.804796597400000095e+08,-5.437012297100000381e+08,-5.863543822300000191e+08,-5.674352907799999714e+08,-5.850843805099999905e+08,-5.821599941399999857e+08,-5.962075335000000000e+08,-5.507177121599999666e+08,-6.465422383400000334e+08,-6.332923091399999857e+08,-5.935254022699999809e+08,-5.897205692799999714e+08,-5.235913249399999976e+08,-5.403969901000000238e+08,-5.991686688400000334e+08,-6.110661179099999666e+08,-5.418592364500000477e+08,-5.682759700199999809e+08,-5.606750745399999619e+08,-5.691773112899999619e+08,-5.506844142300000191e+08,-5.893659287000000477e+08,-6.388098755599999428e+08,-5.511675376000000238e+08,-5.323209195799999833e+08,-5.717438775599999428e+08,-5.938106630099999905e+08,-5.749297830299999714e+08,-5.547587708600000143e+08,-5.737444402300000191e+08,-5.639753932000000477e+08,-5.810392217200000286e+08,-6.385216401599999666e+08,-5.171829190299999714e+08,-5.405458456000000238e+08,-5.762563444600000381e+08,-5.157357315000000000e+08,-5.057431650500000119e+08,-5.467425533400000334e+08,-5.685769992599999905e+08,-6.068761209500000477e+08,-5.607860743400000334e+08,-5.804139573200000525e+08,-5.511702438999999762e+08,-5.412545746000000238e+08,-5.332389856200000048e+08,-5.788291443899999857e+08,-5.579983766299999952e+08,-5.528365410399999619e+08,-5.549004079800000191e+08,-5.305957760899999738e+08,-5.428914478700000048e+08,-5.548736675599999428e+08,-5.181660920600000024e+08,-6.211819358400000334e+08,-5.877814828500000238e+08,-6.237287098799999952e+08,-5.477673486200000048e+08,-5.962217224600000381e+08,-5.505921927100000381e+08,-5.950178055700000525e+08
-3.811481199700000286e+08,-3.858276289800000191e+08,-3.923671682400000095e+08,-3.916016033000000119e+08,-3.807039988000000119e+08,-3.720294196499999762e+08,-3.734025199599999785e+08,-3.791027143600000143e+08,-3.820822720699999928e+08,-3.736590567500000000e+08,-3.586846088399999738e+08,-3.613003204900000095e+08,-3.534753204100000262e+08,-3.358561361200000048e+08,-3.178309823600000143e+08,-3.072528934300000072e+08,-2.834497580299999714e+08,-2.722308988199999928e+08,-2.639276521399999857e+08,-2.633800440500000119e+08,-2.699795659200000167e+08,-2.389505758199999928e+08,-2.452045680200000107e+08,-2.362908359699999988e+08,-2.302806839799999893e+08,-2.267619783899999857e+08,-2.121262375600000024e+08,-2.210148495500000119e+08,-2.143122972800000012e+08,-2.139016416800000072e+08,-2.007578712700000107e+08,-2.008807003799999952e+08,-1.986042233300000131e+08,-2.002336972100000083e+08,-1.958793978700000048e+08,-2.028547844499999881e+08,-1.997218698600000143e+08,-1.998963612199999988e+08,-2.025770266399999857e+08,-1.912668038100000024e+08,-2.093315960999999940e+08,-1.999114245200000107e+08,-1.941360512199999988e+08,-1.918161504699999988e+08,-2.007849733799999952e+08,-1.983776937700000107e+08,-1.965351294399999976e+08,-1.970092799799999893e+08,-1.938331954699999988e+08,-1.849186261299999952e+08,-1.879141762400000095e+08,-1.963678293000000119e+08,-1.987121495600000024e+08,-1.920860399499999881e+08,-1.942626234099999964e+08,-1.957298191599999964e+08,-1.892442935399999917e+08,-1.931537368199999928e+08,-1.928353696399999857e+08,-1.831226980999999940e+08,-1.838899779499999881e+08,-1.818426275000000000e+08,-1.883856942599999905e+08,-1.924464495800000131e+08,-1.890901807100000083e+08,-1.994796776100000143e+08,-1.955810341200000048e+08,-1.967383283899999857e+08,-1.916498537400000095e+08,-1.864624595999999940e+08,-1.882612002100000083e+08,-1.901490749499999881e+08,-1.955689999399999976e+08,-1.953647667100000083e+08,-1.956003424799999893e+08,-1.901254231299999952e+08,-1.883710761899999976e+08,-1.964032571299999952e+08,-1.929806889799999893e+08,-1.883022697899999917e+08,-1.862769487700000107e+08,-1.848546046500000060e+08,-1.885006562800000012e+08,-2.016277705699999928e+08,-1.912323519099999964e+08,-1.900797706899999976e+08,-1.889445024199999869e+08,-1.856656130399999917e+08,-1.887336358100000024e+08,-1.867420348799999952e+08,-1.972782541699999869e+08,-1.914645417199999988e+08,-1.908863180399999917e+08,-1.935130537500000000e+08,-1.866221209000000060e+08,-1.911848887899999917e+08,-1.838453871599999964e+08,-1.828276534799999893e+08,-1.905270858400000036e+08,-1.968233667299999893e+08
-1.412547242559999943e+09,-1.388790757980000019e+09,-1.384679217049999952e+09,-1.330520293190000057e+09,-1.251010823380000114e+09,-1.303661047059999943e+09,-1.218848462349999905e+09,-1.236534654349999905e+09,-1.144121050529999971e+09,-1.161247608730000019e+09,-1.130763949940000057e+09,-1.071496993940000057e+09,-9.933170766900000572e+08,-9.438848376499999762e+08,-9.432847182200000286e+08,-8.342219295099999905e+08,-8.340010247500000000e+08,-6.988142357400000095e+08,-7.323460502500000000e+08,-6.657226046000000238e+08,-6.863341060000000000e+08,-6.838060860199999809e+08,-6.760845895399999619e+08,-6.466421433999999762e+08,-6.204786021200000048e+08,-5.676954875599999428e+08,-5.916573880399999619e+08,-5.980155102999999523e+08,-6.509653884099999666e+08,-6.171563947699999809e+08,-6.237574259900000095e+08,-5.631857473899999857e+08,-5.758691921399999857e+08,-6.113627064600000381e+08,-5.887158896299999952e+08,-5.983339512100000381e+08,-6.066700805000000000e+08,-5.996427928600000143e+08,-6.156432568899999857e+08,-5.781249657000000477e+08,-5.800699600099999905e+08,-5.830896331599999666e+08,-5.941424632400000095e+08,-5.636661122300000191e+08,-5.875883657100000381e+08,-5.785918996699999571e+08,-5.890172495499999523e+08,-5.494752038999999762e+08,-5.501203812599999905e+08,-5.775632801599999666e+08,-5.884289604299999475e+08,-5.704206156000000238e+08,-5.334259033799999952e+08,-5.834961397100000381e+08,-5.883210225099999905e+08,-5.698865255299999714e+08,-5.493565734800000191e+08,-6.222325107300000191e+08,-5.548548981200000048e+08,-5.640506676000000238e+08,-6.084037904600000381e+08,-5.720297653899999857e+08,-5.951173744700000286e+08,-5.859651152999999523e+08,-5.822563025700000525e+08,-5.490842538400000334e+08,-6.151521397400000095e+08,-5.797472152500000000e+08,-5.982237534299999475e+08,-5.631694063099999428e+08,-5.785641543500000238e+08,-5.752986285199999809e+08,-5.676836466699999571e+08,-5.677718482799999714e+08,-5.515143429900000095e+08,-5.601398357100000381e+08,-5.609993870499999523e+08,-5.929864519800000191e+08,-5.370582719299999475e+08,-6.085424065099999905e+08,-5.755497500299999714e+08,-5.725456838500000238e+08,-5.936223928799999952e+08,-5.712349226599999666e+08,-5.443958341000000238e+08,-5.763624545499999523e+08,-5.424532019299999475e+08,-5.516117946900000572e+08,-5.598674869900000095e+08,-5.682724198700000048e+08,-5.602256861799999475e+08,-5.637895407000000477e+08,-5.668499729600000381e+08,-6.128710717999999523e+08,-5.628874128700000048e+08,-5.532422983899999857e+08,-5.741590285199999809e+08,-5.412660665499999523e+08,-5.504501832400000095e+08,-5.429781322799999714e+08
-5.614310108050000191e+09,-5.521400645670000076e+09,-5.859717447590000153e+09,-5.729331116430000305e+09,-5.657640651869999886e+09,-5.727259432130000114e+09,-4.772963185340000153e+09,-5.375067197479999542e+09,-5.040482683439999580e+09,-5.025181443520000458e+09,-4.812266163789999962e+09,-4.635360261770000458e+09,-4.027497660519999981e+09,-3.895252532690000057e+09,-3.420179694230000019e+09,-3.495329007900000095e+09,-3.227687602980000019e+09,-2.837116392059999943e+09,-2.925969040800000191e+09,-2.852831684320000172e+09,-2.729349683780000210e+09,-2.548450448820000172e+09,-2.533424019539999962e+09,-2.574208017079999924e+09,-2.394738112949999809e+09,-2.119258972059999943e+09,-2.403738536769999981e+09,-2.211409889039999962e+09,-2.364876983340000153e+09,-2.463100777360000134e+09,-2.327307721880000114e+09,-2.371008503380000114e+09,-2.265903962639999866e+09,-2.534067662780000210e+09,-2.128552150579999924e+09,-2.331867045590000153e+09,-2.392427524130000114e+09,-2.363625391670000076e+09,-2.320630298420000076e+09,-2.371082215250000000e+09,-2.418693441630000114e+09,-2.396302526320000172e+09,-2.360970023050000191e+09,-2.197266271429999828e+09,-2.081032325230000019e+09,-2.143073247579999924e+09,-2.229478934559999943e+09,-2.312440102909999847e+09,-2.360444634099999905e+09,-2.315797659130000114e+09,-2.360723172639999866e+09,-2.194512144099999905e+09,-2.196953419449999809e+09,-2.231282362539999962e+09,-2.323341945190000057e+09,-2.223105697309999943e+09,-2.079961071059999943e+09,-2.326018994630000114e+09,-2.105554398079999924e+09,-2.277276421659999847e+09,-2.272346167739999771e+09,-2.239305686320000172e+09,-2.177276516019999981e+09,-2.358528091369999886e+09,-2.330677918460000038e+09,-2.327197885369999886e+09,-2.434153666300000191e+09,-2.133329134509999990e+09,-2.285690120260000229e+09,-2.240263601480000019e+09,-2.340147544579999924e+09,-2.285354798900000095e+09,-2.221409035840000153e+09,-2.273103214800000191e+09,-2.257698472880000114e+09,-2.126419794200000048e+09,-2.348614521550000191e+09,-2.462148020320000172e+09,-2.295887028559999943e+09,-2.164278289739999771e+09,-2.267928648630000114e+09,-2.325908869699999809e+09,-2.312479802039999962e+09,-2.273718722389999866e+09,-2.124353561519999981e+09,-2.135718882440000057e+09,-2.273602712030000210e+09,-2.351844480360000134e+09,-2.298905751179999828e+09,-2.326880810039999962e+09,-2.370521788429999828e+09,-2.162072375559999943e+09,-2.271117738679999828e+09,-2.158583530679999828e+09,-2.246375121300000191e+09,-2.264248940769999981e+09,-2.128074775450000048e+09,-2.210396867199999809e+09,-2.230862411989999771e+09,-2.245305787820000172e+09
-1.015050758809999943e+09,-9.897041368999999762e+08,-9.271896940900000334e+08,-1.002146441909999967e+09,-8.518615107799999714e+08,-8.751357042899999619e+08,-8.395296911200000048e+08,-8.405705846299999952e+08,-7.442291099900000095e+08,-7.792681292599999905e+08,-7.358868603600000143e+08,-6.991468471200000048e+08,-6.777801568999999762e+08,-6.466812034400000572e+08,-5.709559781000000238e+08,-5.366036278999999762e+08,-5.203854577300000191e+08,-4.517184312400000095e+08,-3.863931076499999762e+08,-3.873132865000000000e+08,-4.084120621499999762e+08,-3.893501115299999714e+08,-3.705649941299999952e+08,-3.375144144900000095e+08,-3.287608778000000119e+08,-3.434011613100000024e+08,-3.128042441399999857e+08,-3.085046405699999928e+08,-3.772303772699999809e+08,-3.601402654700000286e+08,-3.564021591100000143e+08,-3.507813738700000048e+08,-3.577721127300000191e+08,-3.554204469700000286e+08,-3.207885039800000191e+08,-3.303485611100000143e+08,-3.296413702500000000e+08,-3.265112362099999785e+08,-3.101589301299999952e+08,-3.200727787799999714e+08,-3.019372733100000024e+08,-3.461889619900000095e+08,-3.235338149700000286e+08,-3.358779315500000119e+08,-3.275592116399999857e+08,-3.600280377400000095e+08,-3.581280813600000143e+08,-3.255233606299999952e+08,-3.455306581000000238e+08,-3.232310194499999881e+08,-3.325210431499999762e+08,-3.345360761800000072e+08,-3.476070983700000048e+08,-2.950942791399999857e+08,-3.102469355199999809e+08,-3.232974670500000119e+08,-3.137172933899999857e+08,-3.292256527799999714e+08,-3.021703152300000191e+08,-3.350405761899999976e+08,-3.346577486899999976e+08,-3.182429404200000167e+08,-3.468261288799999952e+08,-3.301143089399999976e+08,-3.088059866999999881e+08,-3.238692729700000286e+08,-3.332499390699999928e+08,-3.078721583899999857e+08,-3.110320460600000024e+08,-3.093332973399999738e+08,-3.103260057099999785e+08,-3.152207050099999905e+08,-3.096384437200000286e+08,-3.237534855600000024e+08,-3.394484411200000048e+08,-3.291428147200000286e+08,-3.157206769300000072e+08,-3.189663468899999857e+08,-3.317935956999999881e+08,-2.965859691600000262e+08,-3.321320150099999905e+08,-3.045559999300000072e+08,-3.381030693000000119e+08,-3.280787165500000119e+08,-3.387509659700000286e+08,-3.008856805500000119e+08,-3.304721440299999714e+08,-3.070798813999999762e+08,-3.179221687900000215e+08,-3.072591928100000024e+08,-3.089644683700000048e+08,-3.144473879599999785e+08,-3.236452955600000024e+08,-2.936230067200000286e+08,-3.418085111399999857e+08,-3.134539499399999976e+08,-3.057556418899999857e+08,-3.130149665899999738e+08,-3.102126632200000286e+08,-3.418130347699999809e+08
-9.380997304799999237e+09,-9.294473202209999084e+09,-8.919078945000000000e+09,-8.694457233549999237e+09,-8.893205781950000763e+09,-9.237179681010000229e+09,-8.854804150729999542e+09,-9.002680420549999237e+09,-8.854514461020000458e+09,-8.534504876500000000e+09,-7.591694070479999542e+09,-8.635285594049999237e+09,-7.670328569590000153e+09,-7.513600576560000420e+09,-7.521935911640000343e+09,-6.978005595310000420e+09,-6.815335633649999619e+09,-6.474030500289999962e+09,-5.696657149159999847e+09,-6.184241214899999619e+09,-5.627732710670000076e+09,-5.323467464569999695e+09,-5.072554706649999619e+09,-4.773086699899999619e+09,-4.935612830800000191e+09,-4.338441626640000343e+09,-4.588477482359999657e+09,-3.924676240449999809e+09,-4.126686853719999790e+09,-4.082942095210000038e+09,-3.764108533780000210e+09,-3.564599602119999886e+09,-3.624945430349999905e+09,-3.642164563670000076e+09,-3.767375358150000095e+09,-3.773886151699999809e+09,-3.344308941610000134e+09,-3.486902696809999943e+09,-3.241967690590000153e+09,-3.525767499210000038e+09,-3.427524676710000038e+09,-3.556149098059999943e+09,-3.170700543030000210e+09,-3.329300944820000172e+09,-3.480991677570000172e+09,-3.375599041039999962e+09,-3.230742552179999828e+09,-3.517369518659999847e+09,-3.346155141659999847e+09,-3.476615388840000153e+09,-3.275898108789999962e+09,-3.549712521219999790e+09,-3.649825496610000134e+09,-3.193301020739999771e+09,-3.571571659980000019e+09,-3.538231910090000153e+09,-3.205471201039999962e+09,-3.472585152760000229e+09,-3.436516964730000019e+09,-3.252544506329999924e+09,-3.293957393239999771e+09,-3.383299091619999886e+09,-3.546796144730000019e+09,-3.412708872800000191e+09,-3.341280159909999847e+09,-3.233959963829999924e+09,-3.285691907670000076e+09,-3.527570956000000000e+09,-3.442756858449999809e+09,-3.196179681329999924e+09,-3.190020936760000229e+09,-3.369758184940000057e+09,-3.229963874360000134e+09,-3.524990693539999962e+09,-3.452710965239999771e+09,-3.171911742030000210e+09,-3.313792057860000134e+09,-3.281782336380000114e+09,-3.290764551429999828e+09,-3.451033197630000114e+09,-3.328217264570000172e+09,-3.232003858750000000e+09,-3.184195362750000000e+09,-3.369816707619999886e+09,-3.546113396989999771e+09,-3.503241291170000076e+09,-3.286272739059999943e+09,-3.197232339090000153e+09,-3.372600336429999828e+09,-3.445528131429999828e+09,-3.127549802170000076e+09,-3.528475706389999866e+09,-3.431088524139999866e+09,-3.351034062349999905e+09,-3.368977211929999828e+09,-3.334472087820000172e+09,-3.095155138250000000e+09,-3.108760798469999790e+09,-3.218613160219999790e+09,-3.460878002409999847e+09
-1.990848978920000076e+09,-1.765876031579999924e+09,-1.637564070809999943e+09,-1.647915864130000114e+09,-1.554765986170000076e+09,-1.423945857390000105e+09,-1.411766138220000029e+09,-1.296001744150000095e+09,-1.192916239000000000e+09,-1.110436268250000000e+09,-9.861100795000000000e+08,-6.939985073799999952e+08,-5.720788712500000000e+08,-5.554125180700000525e+08,-4.802515356499999762e+08,-4.893499943500000238e+08,-4.143020476899999976e+08,-3.261778762099999785e+08,-3.891377163899999857e+08,-2.937790168500000238e+08,-2.727872775400000215e+08,-2.494759951200000048e+08,-4.195680857699999809e+08,-3.100201963500000238e+08,-3.471046335799999833e+08,-3.756235344900000095e+08,-3.576926929599999785e+08,-2.820750257900000215e+08,-3.370753995299999714e+08,-3.315544815400000215e+08,-2.966739025799999833e+08,-2.582272896200000048e+08,-4.109653917500000000e+08,-2.904761254499999881e+08,-3.315881240500000119e+08,-2.816135309399999976e+08,-2.695700547900000215e+08,-2.250528851500000060e+08,-3.392209672099999785e+08,-2.568979126699999869e+08,-2.938343640199999809e+08,-2.552093568499999940e+08,-2.767783959800000191e+08,-2.498532775200000107e+08,-2.902811999300000072e+08,-2.471635152500000000e+08,-2.085732952100000083e+08,-3.252119724399999976e+08,-2.210249789000000060e+08,-2.579440950500000119e+08,-2.290791069399999976e+08,-2.670187564699999988e+08,-2.348228943799999952e+08,-2.808259805299999714e+08,-3.129985658399999738e+08,-2.940352346600000262e+08,-2.725863981700000167e+08,-2.295314304399999976e+08,-2.539525732599999905e+08,-3.555624691600000262e+08,-2.363185553899999857e+08,-2.875850041800000072e+08,-2.443658975999999940e+08,-1.987922801899999976e+08,-3.182901649100000262e+08,-2.787379968999999762e+08,-3.282441425000000000e+08,-2.734838540600000024e+08,-2.702548021499999762e+08,-2.975032680000000000e+08,-2.195043166699999869e+08,-2.121356742199999988e+08,-2.177676043899999857e+08,-2.493945471299999952e+08,-2.757662023700000048e+08,-3.269902065400000215e+08,-2.758136569800000191e+08,-3.319855528000000119e+08,-2.720487636600000262e+08,-2.891494754200000167e+08,-1.974165078300000131e+08,-2.394487496800000072e+08,-2.221092640600000024e+08,-3.703578591800000072e+08,-2.714832981999999881e+08,-2.896794351499999762e+08,-2.474163562199999988e+08,-2.622487015000000000e+08,-2.544721551800000072e+08,-2.384857127899999917e+08,-2.415984698400000036e+08,-2.375813155099999905e+08,-2.127845919300000072e+08,-2.791528437900000215e+08,-2.796918586299999952e+08,-2.923455873700000048e+08,-2.583194752100000083e+08,-3.045986304200000167e+08,-2.964082756399999857e+08,-2.197340381599999964e+08
-1.448463606145999908e+10,-1.487057974394000053e+10,-1.563215821248999977e+10,-1.495597084332999992e+10,-1.428587579798999977e+10,-1.302581559355999947e+10,-1.232836371307999992e+10,-1.261155422776000023e+10,-1.183501044356999969e+10,-1.235293144776000023e+10,-1.134082045063999939e+10,-1.048635447217000008e+10,-9.360369594809999466e+09,-9.394633360030000687e+09,-8.801172371879999161e+09,-8.108631026659999847e+09,-7.957450003909999847e+09,-8.056389898319999695e+09,-8.222403329079999924e+09,-7.660375531560000420e+09,-7.059184782430000305e+09,-7.098256262279999733e+09,-6.881292469220000267e+09,-6.918929871640000343e+09,-6.423632630270000458e+09,-6.451867299229999542e+09,-6.617890065659999847e+09,-6.564281382750000000e+09,-6.080917580880000114e+09,-6.414871148659999847e+09,-6.846588443479999542e+09,-6.453981310390000343e+09,-6.173997115850000381e+09,-6.563857416979999542e+09,-6.011301696149999619e+09,-6.219055388770000458e+09,-6.217506527420000076e+09,-6.938705652340000153e+09,-6.161104253800000191e+09,-6.705805039119999886e+09,-6.474483131359999657e+09,-6.203973419239999771e+09,-6.385000611310000420e+09,-6.128888641489999771e+09,-6.543182303250000000e+09,-6.562187430760000229e+09,-6.247918838680000305e+09,-6.117333568699999809e+09,-6.321085829979999542e+09,-6.999545401869999886e+09,-6.401819703930000305e+09,-6.560641441890000343e+09,-6.256647502180000305e+09,-6.664368275449999809e+09,-6.255806014090000153e+09,-6.220375186569999695e+09,-6.264952838069999695e+09,-6.414522965800000191e+09,-6.281945988069999695e+09,-6.066571285369999886e+09,-6.501961666340000153e+09,-6.341519410800000191e+09,-6.600852522510000229e+09,-6.606547042060000420e+09,-6.255129554239999771e+09,-6.668532590579999924e+09,-6.702813122739999771e+09,-6.372648596710000038e+09,-6.261529187829999924e+09,-6.907375850609999657e+09,-6.320886585689999580e+09,-6.322025648329999924e+09,-6.061228559479999542e+09,-6.536778926109999657e+09,-6.254609524029999733e+09,-6.112595291100000381e+09,-6.526725369970000267e+09,-6.141235501180000305e+09,-6.104094797989999771e+09,-6.589134401840000153e+09,-6.218798423270000458e+09,-6.398635361840000153e+09,-6.529809807619999886e+09,-6.489182641350000381e+09,-6.283114184359999657e+09,-6.046318816789999962e+09,-6.020947116069999695e+09,-6.172898495960000038e+09,-6.337577294939999580e+09,-6.343378532779999733e+09,-5.923850925550000191e+09,-6.416949515170000076e+09,-6.263543848859999657e+09,-5.845836564890000343e+09,-6.148739567220000267e+09,-6.115130010359999657e+09,-6.500156933460000038e+09,-5.933732931430000305e+09,-6.186415858170000076e+09,-6.316782889489999771e+09
-5.821122272050000191e+09,-5.782595949699999809e+09,-5.319169079909999847e+09,-5.694557173789999962e+09,-5.582328495689999580e+09,-5.584268174409999847e+09,-5.083481304000000000e+09,-5.376331665909999847e+09,-5.403921678609999657e+09,-5.223685139819999695e+09,-4.853690237029999733e+09,-5.125709386470000267e+09,-4.921886953770000458e+09,-4.645251990699999809e+09,-4.664183113609999657e+09,-4.693776376050000191e+09,-4.477376782590000153e+09,-4.402539818979999542e+09,-4.052930896559999943e+09,-3.860542681570000172e+09,-4.081599261849999905e+09,-3.862346856789999962e+09,-3.828328401940000057e+09,-3.907551764590000153e+09,-3.686620315269999981e+09,-3.692449686760000229e+09,-3.570707936530000210e+09,-3.751217186329999924e+09,-3.622481750239999771e+09,-3.380147012750000000e+09,-3.664253296300000191e+09,-3.512847218829999924e+09,-3.586378895219999790e+09,-3.686707746519999981e+09,-3.556511330039999962e+09,-3.413950715619999886e+09,-3.502028439460000038e+09,-3.609234094000000000e+09,-3.435663254550000191e+09,-3.536322700139999866e+09,-3.534902918380000114e+09,-3.443177817320000172e+09,-3.582613201309999943e+09,-3.391721339320000172e+09,-3.484194519829999924e+09,-3.466754313449999809e+09,-3.469065811849999905e+09,-3.446859294199999809e+09,-3.532089042750000000e+09,-3.545484583090000153e+09,-3.398042936889999866e+09,-3.386431020519999981e+09,-3.503209865010000229e+09,-3.476342928550000191e+09,-3.410627139519999981e+09,-3.377376551760000229e+09,-3.457252610440000057e+09,-3.395047776090000153e+09,-3.481102193230000019e+09,-3.415151110889999866e+09,-3.476057360829999924e+09,-3.473565737210000038e+09,-3.499840097539999962e+09,-3.495257105320000172e+09,-3.596153471820000172e+09,-3.471968511309999943e+09,-3.546390346880000114e+09,-3.537140583510000229e+09,-3.442229094099999905e+09,-3.439216528429999828e+09,-3.541092886079999924e+09,-3.508939360690000057e+09,-3.475587359670000076e+09,-3.523718936000000000e+09,-3.476799187550000191e+09,-3.515468675510000229e+09,-3.591663012900000095e+09,-3.408561560920000076e+09,-3.399893414280000210e+09,-3.528613814280000210e+09,-3.369802615320000172e+09,-3.472592345590000153e+09,-3.508455929909999847e+09,-3.440713351420000076e+09,-3.444278463780000210e+09,-3.407990325389999866e+09,-3.463689425949999809e+09,-3.474423591639999866e+09,-3.426608693300000191e+09,-3.405551164750000000e+09,-3.445202715809999943e+09,-3.604428370269999981e+09,-3.489721798469999790e+09,-3.505175902829999924e+09,-3.437400695639999866e+09,-3.469650018980000019e+09,-3.620699455489999771e+09,-3.457004250329999924e+09,-3.492619398739999771e+09,-3.377060624809999943e+09
-4.154395032090000153e+09,-4.211078011829999924e+09,-4.095227111559999943e+09,-4.312445755479999542e+09,-4.188336770260000229e+09,-4.236185525840000153e+09,-4.055214141070000172e+09,-3.986101382059999943e+09,-4.124094880659999847e+09,-4.130473918780000210e+09,-3.694068089989999771e+09,-3.501714527400000095e+09,-3.333776394719999790e+09,-3.121886091449999809e+09,-2.925742336320000172e+09,-2.802914884289999962e+09,-2.590104656389999866e+09,-2.387597309030000210e+09,-2.330863949380000114e+09,-1.967203183170000076e+09,-2.174379918489999771e+09,-1.952100840000000000e+09,-2.067314553769999981e+09,-1.944304823660000086e+09,-1.807038027079999924e+09,-1.824402844660000086e+09,-1.899392200960000038e+09,-1.777779111690000057e+09,-1.631992629730000019e+09,-1.683769019230000019e+09,-1.866427540839999914e+09,-1.667455491710000038e+09,-1.665205424900000095e+09,-1.756665442430000067e+09,-1.725652012599999905e+09,-1.728700946180000067e+09,-1.886052571369999886e+09,-1.749330558950000048e+09,-1.665684344460000038e+09,-1.699211506009999990e+09,-1.485196299750000000e+09,-1.611253207490000010e+09,-1.638404889130000114e+09,-1.770157402529999971e+09,-1.727944015059999943e+09,-1.717109141279999971e+09,-1.654408453390000105e+09,-1.829900829799999952e+09,-1.681265510500000000e+09,-1.782279312769999981e+09,-1.796896489160000086e+09,-1.698531145990000010e+09,-1.655501536539999962e+09,-1.674474248170000076e+09,-1.733084485950000048e+09,-1.674894512869999886e+09,-1.760431077619999886e+09,-1.696076241890000105e+09,-1.609118741069999933e+09,-1.710818217150000095e+09,-1.672720030970000029e+09,-1.737289228049999952e+09,-1.704084960829999924e+09,-1.754838156200000048e+09,-1.775227204359999895e+09,-1.665033847680000067e+09,-1.930151034240000010e+09,-1.584736546509999990e+09,-1.748461295220000029e+09,-1.811822100619999886e+09,-1.718024712269999981e+09,-1.755175143130000114e+09,-1.631566991549999952e+09,-1.677681584000000000e+09,-1.896824001450000048e+09,-1.718866419750000000e+09,-1.670867521029999971e+09,-1.666620318759999990e+09,-1.664353599029999971e+09,-1.702737589000000000e+09,-1.768147027180000067e+09,-1.570180151210000038e+09,-1.612569667079999924e+09,-1.687067223960000038e+09,-1.726515472630000114e+09,-1.721340579960000038e+09,-1.679284260569999933e+09,-1.680365731029999971e+09,-1.672072269099999905e+09,-1.803622157299999952e+09,-1.683947049920000076e+09,-1.733122843160000086e+09,-1.645813439230000019e+09,-1.797735671140000105e+09,-1.687056139619999886e+09,-1.638501870099999905e+09,-1.608304203569999933e+09,-1.695924326960000038e+09,-1.800291683819999933e+09,-1.671543602089999914e+09
